=== FINAL SESSION METRICS ===
Timestamp: 2026-03-24 16:28:33
Session Duration: 00:53:46
Total Orders: 74
Total Trades: 3079
Total Fees: 151.4652 USDT
Final Balance: -2718.91 USDT
Overall Win Rate: 0.0%
Average TPM: 57.25

=== ACTIVE ASSET LIST ===
ETHUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
LQTYUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
IDOLUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
COAIUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
POWRUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
ACUUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
NXPCUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
MEUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
DRIFTUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
VANRYUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
MBOXUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
CARVUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
STBLUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
WALUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00
AERGOUSDT: Trades: 0 | Win%: 0.0% | PnL: 0.00

=== CLOSED TRADE LOG ===
ID    ST   Symbol       Dir    Entry      TP1        Exit       PnL        Fees       Vol    1U H/L                 3U H/L                 6U H/L                 Reason    
10161 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10159 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10158 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10155 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10153 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10152 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10150 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10149 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10144 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10143 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10141 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10140 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10139 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10136 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10134 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10133 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10130 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10129 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10126 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10125 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10122 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10121 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10117 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10116 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10115 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10112 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10111 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10108 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10107 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10104 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10102 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10101 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10096 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10093 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10092 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10091 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10090 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10086 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10085 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10084 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10083 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10080 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10079 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10073 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10072 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10070 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10067 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10066 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10065 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10064 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10062 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10061 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10058 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10056 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10054 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10050 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10049 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10048 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10047 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10044 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10042 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10041 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10037 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10035 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10034 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10031 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10029 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10028 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10026 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10023 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10022 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10017 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10016 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10015 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10013 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10011 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10010 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10007 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10005 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10004 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
10002 35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9999  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9998  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9996  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9993  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9992  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9990  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9988  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9986  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9984  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9980  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9979  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9978  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9976  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9975  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9971  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9968  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9967  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9965  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9963  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9961  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9960  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9957  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9956  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9954  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9953  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9950  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9949  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9945  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9944  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9943  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9939  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9934  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9933  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9928  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9926  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9922  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9919  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9916  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9915  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9914  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9913  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9912  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9911  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9910  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9909  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9908  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9907  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9906  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9905  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9904  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9901  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9900  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9895  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9892  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9891  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9886  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9885  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9880  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9879  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9874  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9873  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9866  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9865  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9864  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9859  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9858  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9853  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9848  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9845  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9844  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9841  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9836  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9835  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9830  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
9829  35M  INITUSDT     LONG   0.0877     N/A        0.0858     -1.0004    0.0200     40     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          LIQ       
